gene_id	finite_after_aggregate	all_zero_after_aggregate	eligible_rank	n_source_rows	n_eligible_source_rows
10139	True	False	True	1	1
79133	True	False	True	1	1
80343	True	False	True	1	1
57761	True	False	True	1	1
9770	True	False	True	1	1
1457	True	False	True	1	1
113278	True	False	True	1	1
93144	True	False	True	1	1
51378	True	False	True	1	1
343637	True	False	True	1	1
8760	True	False	True	1	1
128674	False	True	False	1	0
81502	True	False	True	1	1
9751	True	False	True	1	1
85366	True	False	True	1	1
10326	True	False	True	1	1
10483	True	False	True	1	1
55612	True	False	True	1	1
54363	True	False	True	1	1
5173	False	True	False	1	0
140706	True	False	True	1	1
5332	True	False	True	1	1
10398	True	False	True	1	1
3055	True	False	True	1	1
9777	True	False	True	1	1
140711	True	False	True	1	1
51340	True	False	True	1	1
23509	True	False	True	1	1
25939	True	False	True	1	1
57144	True	False	True	1	1
9371	True	False	True	1	1
140699	True	False	True	1	1
10528	True	False	True	1	1
63905	True	False	True	1	1
3420	True	False	True	1	1
22919	True	False	True	1	1
182	True	False	True	1	1
51654	True	False	True	1	1
6640	True	False	True	1	1
5020	True	False	True	1	1
9675	True	False	True	1	1
1869	True	False	True	1	1
58490	True	False	True	1	1
11264	True	False	True	1	1
128866	True	False	True	1	1
671	True	False	True	1	1
128821	False	True	False	1	0
140679	True	False	True	1	1
1471	True	False	True	1	1
434	True	False	True	1	1
1472	True	False	True	1	1
79913	True	False	True	1	1
10406	True	False	True	1	1
191	True	False	True	1	1
26051	True	False	True	1	1
10816	False	True	False	1	0
81610	True	False	True	1	1
57119	True	False	True	1	1
60625	True	False	True	1	1
116092	True	False	True	1	1
84557	True	False	True	1	1
79953	True	False	True	1	1
128869	True	False	True	1	1
7125	True	False	True	1	1
10005	True	False	True	1	1
57136	True	False	True	1	1
56853	True	False	True	1	1
9658	True	False	True	1	1
28316	True	False	True	1	1
22850	True	False	True	1	1
79863	True	False	True	1	1
9097	True	False	True	1	1
9218	True	False	True	1	1
64863	True	False	True	1	1
9663	True	False	True	1	1
23347	True	False	True	1	1
8736	True	False	True	1	1
10627	True	False	True	1	1
79959	True	False	True	1	1
29906	True	False	True	1	1
55125	True	False	True	1	1
8731	True	False	True	1	1
4092	True	False	True	1	1
9388	True	False	True	1	1
284217	True	False	True	1	1
54941	True	False	True	1	1
23253	True	False	True	1	1
8715	True	False	True	1	1
11201	True	False	True	1	1
57534	True	False	True	1	1
5932	True	False	True	1	1
8780	True	False	True	1	1
1478	True	False	True	1	1
286436	True	False	True	1	1
25878	True	False	True	1	1
340547	True	False	True	1	1
5716	True	False	True	1	1
115201	True	False	True	1	1
412	True	False	True	1	1
6907	True	False	True	1	1
4935	True	False	True	1	1
10857	True	False	True	1	1
5422	True	False	True	1	1
4281	True	False	True	1	1
79576	True	False	True	1	1
55916	True	False	True	1	1
2986	True	False	True	1	1
23439	True	False	True	1	1
100101490	True	False	True	1	1
79868	True	False	True	1	1
5634	True	False	True	1	1
51311	True	False	True	1	1
56180	True	False	True	1	1
9949	True	False	True	1	1
91851	True	False	True	1	1
64743	True	False	True	1	1
6839	True	False	True	1	1
9506	False	True	False	1	0
8406	True	False	True	1	1
2742	True	False	True	1	1
331	True	False	True	1	1
10735	True	False	True	1	1
286410	True	False	True	1	1
4168	True	False	True	1	1
2158	False	True	False	1	0
215	True	False	True	1	1
28952	True	False	True	1	1
778	True	False	True	1	1
6855	True	False	True	1	1
5355	True	False	True	1	1
660	True	False	True	1	1
51213	False	True	False	1	0
5358	True	False	True	1	1
8260	True	False	True	1	1
5973	True	False	True	1	1
2000	True	False	True	1	1
6594	True	False	True	1	1
55613	True	False	True	1	1
140462	True	False	True	1	1
340554	True	False	True	1	1
5931	True	False	True	1	1
80316	False	True	False	1	0
3750	True	False	True	1	1
5956	False	True	False	1	0
9016	True	False	True	1	1
2332	True	False	True	1	1
11040	True	False	True	1	1
10389	True	False	True	1	1
7355	True	False	True	1	1
10084	True	False	True	1	1
6247	True	False	True	1	1
27344	True	False	True	1	1
2010	True	False	True	1	1
6901	True	False	True	1	1
282808	True	False	True	1	1
5230	True	False	True	1	1
2623	True	False	True	1	1
84061	True	False	True	1	1
6611	True	False	True	1	1
5251	True	False	True	1	1
8266	True	False	True	1	1
83692	True	False	True	1	1
8411	True	False	True	1	1
9248	True	False	True	1	1
6102	True	False	True	1	1
9767	True	False	True	1	1
5127	True	False	True	1	1
8237	True	False	True	1	1
9468	True	False	True	1	1
680	True	False	True	1	1
27336	True	False	True	1	1
51442	True	False	True	1	1
959	True	False	True	1	1
7076	True	False	True	1	1
56062	True	False	True	1	1
2564	True	False	True	1	1
27328	True	False	True	1	1
2245	True	False	True	1	1
5303	True	False	True	1	1
64840	True	False	True	1	1
347365	True	False	True	1	1
10916	True	False	True	1	1
5935	True	False	True	1	1
11279	True	False	True	1	1
27286	True	False	True	1	1
94121	True	False	True	1	1
158866	True	False	True	1	1
2491	True	False	True	1	1
1821	True	False	True	1	1
54457	True	False	True	1	1
51260	True	False	True	1	1
2717	True	False	True	1	1
51566	True	False	True	1	1
56271	True	False	True	1	1
80183	True	False	True	1	1
259232	True	False	True	1	1
2259	True	False	True	1	1
3356	True	False	True	1	1
54602	True	False	True	1	1
10673	True	False	True	1	1
22862	True	False	True	1	1
2862	True	False	True	1	1
81602	True	False	True	1	1
81617	True	False	True	1	1
688	True	False	True	1	1
8428	True	False	True	1	1
54	True	False	True	1	1
5611	True	False	True	1	1
55757	True	False	True	1	1
8874	True	False	True	1	1
2254	True	False	True	1	1
6445	True	False	True	1	1
143	True	False	True	1	1
55578	True	False	True	1	1
10240	True	False	True	1	1
10166	True	False	True	1	1
3839	True	False	True	1	1
2321	True	False	True	1	1
28984	True	False	True	1	1
23078	True	False	True	1	1
160851	True	False	True	1	1
84056	True	False	True	1	1
26512	True	False	True	1	1
730249	True	False	True	1	1
79758	True	False	True	1	1
84935	True	False	True	1	1
8848	True	False	True	1	1
1203	True	False	True	1	1
10562	True	False	True	1	1
10232	True	False	True	1	1
23295	True	False	True	1	1
23361	True	False	True	1	1
8717	True	False	True	1	1
3299	True	False	True	1	1
11151	True	False	True	1	1
5595	True	False	True	1	1
79153	True	False	True	1	1
79767	True	False	True	1	1
84560	False	True	False	1	0
5257	True	False	True	1	1
57149	True	False	True	1	1
10204	True	False	True	1	1
9688	True	False	True	1	1
80152	True	False	True	1	1
55815	True	False	True	1	1
10725	True	False	True	1	1
83752	True	False	True	1	1
9683	True	False	True	1	1
869	True	False	True	1	1
23568	True	False	True	1	1
51090	True	False	True	1	1
23090	True	False	True	1	1
6367	True	False	True	1	1
1723	True	False	True	1	1
6361	True	False	True	1	1
10664	True	False	True	1	1
65057	True	False	True	1	1
5432	True	False	True	1	1
50855	True	False	True	1	1
55565	True	False	True	1	1
4324	True	False	True	1	1
79650	True	False	True	1	1
80777	True	False	True	1	1
29070	True	False	True	1	1
221191	True	False	True	1	1
4832	True	False	True	1	1
65009	True	False	True	1	1
5713	True	False	True	1	1
79918	True	False	True	1	1
55238	True	False	True	1	1
55697	True	False	True	1	1
3038	True	False	True	1	1
79613	True	False	True	1	1
25839	True	False	True	1	1
55512	True	False	True	1	1
84138	True	False	True	1	1
9057	True	False	True	1	1
23659	True	False	True	1	1
80004	True	False	True	1	1
79152	True	False	True	1	1
79726	True	False	True	1	1
22879	True	False	True	1	1
56942	True	False	True	1	1
8312	True	False	True	1	1
54985	True	False	True	1	1
8131	True	False	True	1	1
23417	True	False	True	1	1
4350	True	False	True	1	1
54550	True	False	True	1	1
83693	True	False	True	1	1
9013	True	False	True	1	1
51172	True	False	True	1	1
58189	True	False	True	1	1
9717	True	False	True	1	1
23406	True	False	True	1	1
9100	True	False	True	1	1
83716	True	False	True	1	1
7249	True	False	True	1	1
26048	True	False	True	1	1
4833	True	False	True	1	1
4363	True	False	True	1	1
408050	True	False	True	1	1
64788	True	False	True	1	1
2294	True	False	True	1	1
64428	True	False	True	1	1
64779	True	False	True	1	1
1186	True	False	True	1	1
84264	True	False	True	1	1
65990	True	False	True	1	1
8140	True	False	True	1	1
79006	True	False	True	1	1
79791	True	False	True	1	1
10273	True	False	True	1	1
9028	True	False	True	1	1
4682	True	False	True	1	1
7329	True	False	True	1	1
7783	True	False	True	1	1
4210	True	False	True	1	1
1428	True	False	True	1	1
29904	True	False	True	1	1
6650	True	False	True	1	1
9780	True	False	True	1	1
2935	True	False	True	1	1
7727	True	False	True	1	1
23059	True	False	True	1	1
56061	True	False	True	1	1
260429	True	False	True	1	1
124454	True	False	True	1	1
6923	True	False	True	1	1
23062	True	False	True	1	1
343	True	False	True	1	1
55313	True	False	True	1	1
57478	True	False	True	1	1
3163	True	False	True	1	1
9093	True	False	True	1	1
100529144	True	False	True	1	1
51283	True	False	True	1	1
6299	True	False	True	1	1
27324	True	False	True	1	1
5934	True	False	True	1	1
23475	True	False	True	1	1
64131	True	False	True	1	1
29108	True	False	True	1	1
23322	True	False	True	1	1
4150	True	False	True	1	1
6810	True	False	True	1	1
10423	True	False	True	1	1
10295	True	False	True	1	1
84148	True	False	True	1	1
23420	True	False	True	1	1
50615	True	False	True	1	1
51760	True	False	True	1	1
79838	True	False	True	1	1
9738	True	False	True	1	1
57020	True	False	True	1	1
6530	True	False	True	1	1
9810	True	False	True	1	1
400506	True	False	True	1	1
366	True	False	True	1	1
79719	True	False	True	1	1
64799	True	False	True	1	1
114294	True	False	True	1	1
10391	True	False	True	1	1
1445	True	False	True	1	1
8925	True	False	True	1	1
9325	True	False	True	1	1
123263	True	False	True	1	1
51285	True	False	True	1	1
8120	True	False	True	1	1
23205	True	False	True	1	1
57722	True	False	True	1	1
8766	True	False	True	1	1
1512	True	False	True	1	1
64927	True	False	True	1	1
80381	True	False	True	1	1
2184	True	False	True	1	1
57214	True	False	True	1	1
26015	True	False	True	1	1
9455	True	False	True	1	1
30844	True	False	True	1	1
25963	True	False	True	1	1
64397	True	False	True	1	1
22995	True	False	True	1	1
79895	True	False	True	1	1
4948	True	False	True	1	1
56986	True	False	True	1	1
9333	True	False	True	1	1
23359	True	False	True	1	1
2553	True	False	True	1	1
7082	True	False	True	1	1
90427	True	False	True	1	1
23312	True	False	True	1	1
29106	True	False	True	1	1
55192	True	False	True	1	1
8669	True	False	True	1	1
80208	True	False	True	1	1
171177	True	False	True	1	1
57617	True	False	True	1	1
11339	True	False	True	1	1
7782	True	False	True	1	1
26258	True	False	True	1	1
50804	True	False	True	1	1
23678	True	False	True	1	1
5157	True	False	True	1	1
79848	True	False	True	1	1
51201	True	False	True	1	1
55290	True	False	True	1	1
23087	True	False	True	1	1
79752	True	False	True	1	1
6101	True	False	True	1	1
760	True	False	True	1	1
7976	True	False	True	1	1
55756	True	False	True	1	1
8767	True	False	True	1	1
2138	True	False	True	1	1
4683	True	False	True	1	1
8989	True	False	True	1	1
10404	True	False	True	1	1
1666	True	False	True	1	1
793	True	False	True	1	1
54928	True	False	True	1	1
6422	True	False	True	1	1
55353	True	False	True	1	1
55284	True	False	True	1	1
10940	True	False	True	1	1
79815	True	False	True	1	1
3551	True	False	True	1	1
5327	True	False	True	1	1
56704	True	False	True	1	1
27121	True	False	True	1	1
6788	True	False	True	1	1
54332	True	False	True	1	1
5862	True	False	True	1	1
3646	True	False	True	1	1
9694	True	False	True	1	1
54845	True	False	True	1	1
8840	True	False	True	1	1
10397	True	False	True	1	1
51101	True	False	True	1	1
3574	True	False	True	1	1
11075	True	False	True	1	1
55156	True	False	True	1	1
7227	True	False	True	1	1
6674	True	False	True	1	1
54108	True	False	True	1	1
83988	True	False	True	1	1
64089	True	False	True	1	1
2765	False	True	False	1	0
51366	True	False	True	1	1
79792	True	False	True	1	1
7264	True	False	True	1	1
65263	True	False	True	1	1
1936	True	False	True	1	1
312	True	False	True	1	1
6713	True	False	True	1	1
63898	True	False	True	1	1
55174	True	False	True	1	1
90459	True	False	True	1	1
23516	True	False	True	1	1
66036	True	False	True	1	1
23484	True	False	True	1	1
10671	True	False	True	1	1
203069	True	False	True	1	1
2936	True	False	True	1	1
8797	True	False	True	1	1
7993	True	False	True	1	1
5516	True	False	True	1	1
157697	True	False	True	1	1
4741	True	False	True	1	1
7991	True	False	True	1	1
9639	True	False	True	1	1
54758	True	False	True	1	1
4173	True	False	True	1	1
2515	True	False	True	1	1
54793	True	False	True	1	1
2267	True	False	True	1	1
427	True	False	True	1	1
665	True	False	True	1	1
4125	True	False	True	1	1
3783	True	False	True	1	1
7288	True	False	True	1	1
4924	True	False	True	1	1
27294	True	False	True	1	1
2997	True	False	True	1	1
11184	True	False	True	1	1
114336	True	False	True	1	1
1891	True	False	True	1	1
3191	True	False	True	1	1
4793	True	False	True	1	1
3972	True	False	True	1	1
1082	False	True	False	1	0
10382	True	False	True	1	1
54938	True	False	True	1	1
3743	True	False	True	1	1
6625	True	False	True	1	1
1209	True	False	True	1	1
5971	True	False	True	1	1
11129	True	False	True	1	1
64130	True	False	True	1	1
284352	True	False	True	1	1
2217	True	False	True	1	1
55011	True	False	True	1	1
1158	True	False	True	1	1
23370	True	False	True	1	1
10848	True	False	True	1	1
92960	True	False	True	1	1
2068	True	False	True	1	1
84444	True	False	True	1	1
55111	True	False	True	1	1
57030	True	False	True	1	1
10535	True	False	True	1	1
147700	True	False	True	1	1
951	True	False	True	1	1
8175	True	False	True	1	1
268	True	False	True	1	1
27120	True	False	True	1	1
4066	True	False	True	1	1
4946	True	False	True	1	1
55621	True	False	True	1	1
8677	True	False	True	1	1
56729	True	False	True	1	1
2208	True	False	True	1	1
1760	True	False	True	1	1
10332	True	False	True	1	1
81492	True	False	True	1	1
79735	True	False	True	1	1
259307	True	False	True	1	1
79816	True	False	True	1	1
81576	True	False	True	1	1
53635	True	False	True	1	1
166	True	False	True	1	1
4858	True	False	True	1	1
6449	True	False	True	1	1
10859	True	False	True	1	1
81857	True	False	True	1	1
11024	True	False	True	1	1
6618	True	False	True	1	1
28974	True	False	True	1	1
10469	True	False	True	1	1
729440	True	False	True	1	1
9466	True	False	True	1	1
55723	True	False	True	1	1
7138	True	False	True	1	1
51231	True	False	True	1	1
26017	True	False	True	1	1
22870	True	False	True	1	1
84167	True	False	True	1	1
9441	True	False	True	1	1
93145	True	False	True	1	1
64926	True	False	True	1	1
10270	True	False	True	1	1
79852	True	False	True	1	1
10994	True	False	True	1	1
79744	True	False	True	1	1
85360	True	False	True	1	1
23581	True	False	True	1	1
6511	True	False	True	1	1
6795	True	False	True	1	1
10775	True	False	True	1	1
898	True	False	True	1	1
8725	True	False	True	1	1
9141	True	False	True	1	1
84079	True	False	True	1	1
6217	True	False	True	1	1
92609	True	False	True	1	1
29124	False	True	False	1	0
2091	True	False	True	1	1
9149	True	False	True	1	1
1178	True	False	True	1	1
79935	True	False	True	1	1
2821	True	False	True	1	1
208	True	False	True	1	1
23646	True	False	True	1	1
57716	True	False	True	1	1
51588	True	False	True	1	1
9253	True	False	True	1	1
10148	True	False	True	1	1
55702	True	False	True	1	1
56961	True	False	True	1	1
1155	True	False	True	1	1
79187	True	False	True	1	1
5438	True	False	True	1	1
728361	True	False	True	1	1
25999	True	False	True	1	1
23217	True	False	True	1	1
6510	True	False	True	1	1
25865	True	False	True	1	1
27134	True	False	True	1	1
333	True	False	True	1	1
58509	True	False	True	1	1
26093	True	False	True	1	1
11100	True	False	True	1	1
51343	True	False	True	1	1
27113	True	False	True	1	1
7040	True	False	True	1	1
22898	True	False	True	1	1
55101	True	False	True	1	1
1089	True	False	True	1	1
10226	True	False	True	1	1
79784	True	False	True	1	1
51073	True	False	True	1	1
27181	True	False	True	1	1
973	True	False	True	1	1
3982	False	True	False	1	0
3386	True	False	True	1	1
6223	True	False	True	1	1
29997	True	False	True	1	1
4818	True	False	True	1	1
7087	True	False	True	1	1
2109	True	False	True	1	1
945	True	False	True	1	1
1048	False	True	False	1	0
1406	True	False	True	1	1
29086	True	False	True	1	1
7297	True	False	True	1	1
6822	False	True	False	1	0
11140	True	False	True	1	1
8775	True	False	True	1	1
10567	True	False	True	1	1
478	True	False	True	1	1
56917	True	False	True	1	1
5802	True	False	True	1	1
84518	True	False	True	1	1
148066	True	False	True	1	1
1954	True	False	True	1	1
10945	True	False	True	1	1
9266	True	False	True	1	1
83743	True	False	True	1	1
2906	True	False	True	1	1
23546	True	False	True	1	1
6320	True	False	True	1	1
93233	True	False	True	1	1
22900	True	False	True	1	1
3978	True	False	True	1	1
946	True	False	True	1	1
7728	True	False	True	1	1
8605	True	False	True	1	1
56344	True	False	True	1	1
3036	True	False	True	1	1
9545	True	False	True	1	1
1628	True	False	True	1	1
374882	True	False	True	1	1
828	True	False	True	1	1
64748	True	False	True	1	1
54854	True	False	True	1	1
54922	True	False	True	1	1
51298	True	False	True	1	1
26291	False	True	False	1	0
587	True	False	True	1	1
54531	True	False	True	1	1
57664	True	False	True	1	1
5518	True	False	True	1	1
30000	True	False	True	1	1
51398	True	False	True	1	1
59284	True	False	True	1	1
2639	True	False	True	1	1
10990	True	False	True	1	1
10661	True	False	True	1	1
1777	True	False	True	1	1
22983	True	False	True	1	1
79165	True	False	True	1	1
26121	True	False	True	1	1
29844	True	False	True	1	1
3718	True	False	True	1	1
6142	True	False	True	1	1
6528	True	False	True	1	1
3780	True	False	True	1	1
27106	True	False	True	1	1
5296	True	False	True	1	1
5864	True	False	True	1	1
5143	True	False	True	1	1
51477	True	False	True	1	1
8178	True	False	True	1	1
23373	True	False	True	1	1
1311	True	False	True	1	1
11045	True	False	True	1	1
11316	True	False	True	1	1
54555	True	False	True	1	1
2116	True	False	True	1	1
495	True	False	True	1	1
93436	True	False	True	1	1
10430	True	False	True	1	1
26330	True	False	True	1	1
4099	True	False	True	1	1
25789	True	False	True	1	1
57817	True	False	True	1	1
7392	True	False	True	1	1
51599	True	False	True	1	1
79036	True	False	True	1	1
23770	True	False	True	1	1
57794	True	False	True	1	1
3249	True	False	True	1	1
7561	True	False	True	1	1
6324	True	False	True	1	1
80714	True	False	True	1	1
2077	True	False	True	1	1
2931	True	False	True	1	1
57130	True	False	True	1	1
64763	True	False	True	1	1
2901	True	False	True	1	1
23094	True	False	True	1	1
7639	True	False	True	1	1
23474	True	False	True	1	1
199731	True	False	True	1	1
56006	True	False	True	1	1
23080	True	False	True	1	1
154661	True	False	True	1	1
79846	True	False	True	1	1
10156	True	False	True	1	1
1021	True	False	True	1	1
9512	True	False	True	1	1
27000	True	False	True	1	1
7980	True	False	True	1	1
10282	True	False	True	1	1
10135	True	False	True	1	1
221830	True	False	True	1	1
5294	True	False	True	1	1
5446	True	False	True	1	1
5445	True	False	True	1	1
3696	True	False	True	1	1
26959	True	False	True	1	1
11062	True	False	True	1	1
6671	True	False	True	1	1
29062	True	False	True	1	1
8701	True	False	True	1	1
79872	True	False	True	1	1
1749	True	False	True	1	1
136319	True	False	True	1	1
5764	True	False	True	1	1
51678	True	False	True	1	1
1687	True	False	True	1	1
50617	True	False	True	1	1
56829	True	False	True	1	1
79989	True	False	True	1	1
4967	True	False	True	1	1
64111	False	True	False	1	0
11033	True	False	True	1	1
22797	True	False	True	1	1
94239	True	False	True	1	1
858	True	False	True	1	1
857	True	False	True	1	1
4233	True	False	True	1	1
140545	True	False	True	1	1
64327	True	False	True	1	1
7472	True	False	True	1	1
3198	True	False	True	1	1
10049	True	False	True	1	1
3199	True	False	True	1	1
3200	True	False	True	1	1
3955	True	False	True	1	1
3202	True	False	True	1	1
3203	True	False	True	1	1
221927	True	False	True	1	1
23288	True	False	True	1	1
56311	True	False	True	1	1
7434	True	False	True	1	1
23554	True	False	True	1	1
6742	True	False	True	1	1
3209	True	False	True	1	1
79974	True	False	True	1	1
2128	True	False	True	1	1
11112	True	False	True	1	1
8887	True	False	True	1	1
54504	True	False	True	1	1
1124	True	False	True	1	1
2887	True	False	True	1	1
83451	True	False	True	1	1
23242	True	False	True	1	1
55033	True	False	True	1	1
84725	True	False	True	1	1
6804	True	False	True	1	1
10392	True	False	True	1	1
2617	True	False	True	1	1
1395	True	False	True	1	1
2051	True	False	True	1	1
84182	True	False	True	1	1
2692	True	False	True	1	1
835	True	False	True	1	1
51142	True	False	True	1	1
6369	True	False	True	1	1
3315	True	False	True	1	1
4885	True	False	True	1	1
11333	True	False	True	1	1
8896	True	False	True	1	1
26024	True	False	True	1	1
1577	True	False	True	1	1
7586	True	False	True	1	1
8662	True	False	True	1	1
29886	True	False	True	1	1
4521	True	False	True	1	1
5803	True	False	True	1	1
6878	True	False	True	1	1
8976	True	False	True	1	1
23553	True	False	True	1	1
6677	True	False	True	1	1
7965	True	False	True	1	1
7036	True	False	True	1	1
29999	True	False	True	1	1
64598	True	False	True	1	1
5078	True	False	True	1	1
5118	True	False	True	1	1
26261	True	False	True	1	1
10842	True	False	True	1	1
55131	True	False	True	1	1
84132	True	False	True	1	1
3614	True	False	True	1	1
3268	True	False	True	1	1
23658	True	False	True	1	1
5054	True	False	True	1	1
1174	True	False	True	1	1
346606	True	False	True	1	1
56913	True	False	True	1	1
8985	True	False	True	1	1
6119	True	False	True	1	1
10467	True	False	True	1	1
24146	True	False	True	1	1
135935	True	False	True	1	1
113263	True	False	True	1	1
93408	True	False	True	1	1
9678	True	False	True	1	1
4899	True	False	True	1	1
54664	True	False	True	1	1
2146	True	False	True	1	1
95681	True	False	True	1	1
643641	True	False	True	1	1
6424	True	False	True	1	1
4232	True	False	True	1	1
4223	True	False	True	1	1
57037	True	False	True	1	1
653857	True	False	True	1	1
11281	True	False	True	1	1
27075	True	False	True	1	1
5919	True	False	True	1	1
10551	True	False	True	1	1
196	True	False	True	1	1
54927	True	False	True	1	1
26157	True	False	True	1	1
28959	True	False	True	1	1
2737	True	False	True	1	1
5683	True	False	True	1	1
64983	True	False	True	1	1
55744	True	False	True	1	1
644	True	False	True	1	1
55665	True	False	True	1	1
55069	True	False	True	1	1
6009	True	False	True	1	1
51422	True	False	True	1	1
165	True	False	True	1	1
5425	True	False	True	1	1
58498	True	False	True	1	1
2645	True	False	True	1	1
9275	True	False	True	1	1
10652	True	False	True	1	1
26608	True	False	True	1	1
168391	True	False	True	1	1
7461	True	False	True	1	1
7458	True	False	True	1	1
3984	True	False	True	1	1
55064	True	False	True	1	1
6505	True	False	True	1	1
9355	True	False	True	1	1
2218	True	False	True	1	1
83856	True	False	True	1	1
79937	True	False	True	1	1
10927	True	False	True	1	1
54981	True	False	True	1	1
23731	True	False	True	1	1
158471	True	False	True	1	1
1955	True	False	True	1	1
9830	True	False	True	1	1
7464	True	False	True	1	1
7046	True	False	True	1	1
10952	True	False	True	1	1
727	True	False	True	1	1
4969	True	False	True	1	1
54829	True	False	True	1	1
1842	True	False	True	1	1
7091	True	False	True	1	1
26468	True	False	True	1	1
22949	True	False	True	1	1
64420	True	False	True	1	1
259	True	False	True	1	1
80709	True	False	True	1	1
944	True	False	True	1	1
1759	True	False	True	1	1
2022	True	False	True	1	1
203	True	False	True	1	1
55664	True	False	True	1	1
6019	True	False	True	1	1
6013	True	False	True	1	1
55848	True	False	True	1	1
54662	True	False	True	1	1
57589	True	False	True	1	1
23081	True	False	True	1	1
81704	True	False	True	1	1
23189	True	False	True	1	1
1993	True	False	True	1	1
23413	True	False	True	1	1
7016	True	False	True	1	1
57582	True	False	True	1	1
768	True	False	True	1	1
8939	True	False	True	1	1
7306	True	False	True	1	1
10488	True	False	True	1	1
9827	True	False	True	1	1
8777	True	False	True	1	1
8022	True	False	True	1	1
23586	True	False	True	1	1
8721	True	False	True	1	1
8395	True	False	True	1	1
169792	True	False	True	1	1
573	True	False	True	1	1
2889	True	False	True	1	1
56654	True	False	True	1	1
320	True	False	True	1	1
23064	True	False	True	1	1
6456	True	False	True	1	1
5730	True	False	True	1	1
20	True	False	True	1	1
6461	True	False	True	1	1
54926	True	False	True	1	1
51104	True	False	True	1	1
51010	True	False	True	1	1
7763	True	False	True	1	1
1855	True	False	True	1	1
9124	True	False	True	1	1
54619	True	False	True	1	1
1791	False	True	False	1	0
2625	True	False	True	1	1
26033	True	False	True	1	1
3257	True	False	True	1	1
5264	True	False	True	1	1
83937	True	False	True	1	1
23268	True	False	True	1	1
22841	True	False	True	1	1
6387	True	False	True	1	1
10613	True	False	True	1	1
8661	True	False	True	1	1
9033	True	False	True	1	1
8029	True	False	True	1	1
1787	True	False	True	1	1
79009	True	False	True	1	1
5599	True	False	True	1	1
11196	True	False	True	1	1
11101	True	False	True	1	1
54780	True	False	True	1	1
59338	True	False	True	1	1
27143	True	False	True	1	1
219699	True	False	True	1	1
64072	True	False	True	1	1
64115	True	False	True	1	1
9806	True	False	True	1	1
10367	True	False	True	1	1
5532	True	False	True	1	1
54462	True	False	True	1	1
657	True	False	True	1	1
9562	True	False	True	1	1
59	True	False	True	1	1
3988	True	False	True	1	1
3195	False	True	False	1	0
56652	True	False	True	1	1
84445	True	False	True	1	1
81855	True	False	True	1	1
81621	True	False	True	1	1
6468	True	False	True	1	1
2253	True	False	True	1	1
10360	True	False	True	1	1
80351	True	False	True	1	1
5309	True	False	True	1	1
8729	True	False	True	1	1
57584	True	False	True	1	1
22849	True	False	True	1	1
79176	True	False	True	1	1
79004	True	False	True	1	1
51684	True	False	True	1	1
22852	True	False	True	1	1
91452	True	False	True	1	1
64077	True	False	True	1	1
23185	True	False	True	1	1
23560	True	False	True	1	1
26098	True	False	True	1	1
56647	True	False	True	1	1
55149	True	False	True	1	1
9148	True	False	True	1	1
9644	True	False	True	1	1
10531	True	False	True	1	1
79991	True	False	True	1	1
1326	True	False	True	1	1
22943	True	False	True	1	1
253738	True	False	True	1	1
10539	True	False	True	1	1
114815	True	False	True	1	1
54906	True	False	True	1	1
7511	True	False	True	1	1
9126	True	False	True	1	1
8036	True	False	True	1	1
7019	True	False	True	1	1
8030	True	False	True	1	1
8453	True	False	True	1	1
219771	True	False	True	1	1
27338	True	False	True	1	1
6158	True	False	True	1	1
57178	True	False	True	1	1
56521	True	False	True	1	1
10105	True	False	True	1	1
64081	True	False	True	1	1
81619	True	False	True	1	1
9211	True	False	True	1	1
23232	True	False	True	1	1
1562	True	False	True	1	1
25984	True	False	True	1	1
1411	True	False	True	1	1
57532	True	False	True	1	1
28964	True	False	True	1	1
6143	True	False	True	1	1
84961	True	False	True	1	1
10900	True	False	True	1	1
7343	True	False	True	1	1
1440	True	False	True	1	1
5709	True	False	True	1	1
22794	True	False	True	1	1
51195	True	False	True	1	1
8787	True	False	True	1	1
54894	True	False	True	1	1
7473	True	False	True	1	1
443	True	False	True	1	1
5889	True	False	True	1	1
5414	True	False	True	1	1
9110	True	False	True	1	1
4591	True	False	True	1	1
5023	True	False	True	1	1
79665	True	False	True	1	1
8688	False	True	False	1	0
51174	True	False	True	1	1
3837	True	False	True	1	1
9570	True	False	True	1	1
55163	True	False	True	1	1
6198	True	False	True	1	1
7577	False	True	False	1	0
80279	True	False	True	1	1
10951	True	False	True	1	1
9400	True	False	True	1	1
9487	True	False	True	1	1
2584	True	False	True	1	1
57508	True	False	True	1	1
23125	True	False	True	1	1
9969	True	False	True	1	1
3216	True	False	True	1	1
2027	True	False	True	1	1
5216	True	False	True	1	1
26001	True	False	True	1	1
8402	True	False	True	1	1
51655	True	False	True	1	1
1145	True	False	True	1	1
10743	True	False	True	1	1
4927	True	False	True	1	1
708	True	False	True	1	1
6532	True	False	True	1	1
642	True	False	True	1	1
1362	True	False	True	1	1
9527	True	False	True	1	1
57003	True	False	True	1	1
51003	True	False	True	1	1
1819	True	False	True	1	1
117246	True	False	True	1	1
11216	True	False	True	1	1
218	True	False	True	1	1
6603	True	False	True	1	1
3384	True	False	True	1	1
9144	True	False	True	1	1
27077	True	False	True	1	1
55813	True	False	True	1	1
1655	True	False	True	1	1
64149	True	False	True	1	1
9267	True	False	True	1	1
5717	True	False	True	1	1
3959	True	False	True	1	1
