stable_id	gene_symbol	gene_type	mean_control_wounded	mean_diabetic_wounded	log2FC	median_log2FC	hedges_g	welch_p	BH_FDR	tested	same_median_direction	large_effect_abs_log2FC_ge_0.5	direction
ENSMUSG00000026816	Gtf3c5	protein_coding	4.269698832748536	4.4708723942982465	0.051670722565956506	0.03512113300632791	0.23000160475391818	0.7550910097739785	1.0	True	True	False	up
ENSMUSG00000026817	Ak1	protein_coding	8.384062970818869	8.648750342846126	0.04559168490372567	0.09918674796575022	0.2936412933462835	0.6769577684513334	1.0	True	True	False	up
ENSMUSG00000026819	Slc25a25	protein_coding	2.13825554833376	1.8485541056982935	-0.19810906286725027	-0.0279455326317688	-0.7452394438553833	0.3178224757602856	1.0	True	True	False	down
ENSMUSG00000026820	Ptges2	protein_coding	4.43218094661922	4.329753901344404	-0.02900245713935634	0.016999607713735987	-0.22320048461931669	0.7594216555885147	1.0	True	False	False	down
ENSMUSG00000026821	Ralgds	protein_coding	4.186233248579317	4.26074262196244	0.041771001793024176	-0.10823557213588764	0.1411241606846036	0.8441565895916148	1.0	True	False	False	up
ENSMUSG00000026822	Lcn2	protein_coding	79.94923995043827	174.01118568140836	1.16518827329892	1.4379862982092986	2.811340483929967	0.03615733274636987	0.9997149600313526	True	True	True	up
ENSMUSG00000026825	Dnm1	protein_coding	1.3627080141614265	1.5652730483266633	0.20022964364584217	0.36422690181257344	0.7364645194585219	0.34136537774233866	1.0	True	True	False	up
ENSMUSG00000026826	Nr4a2	protein_coding	0.9798447437792567	0.7236283685636856	-0.40754087409733825	-0.290180209305687	-1.3535495872645058	1.0	1.0	False	True	False	down
ENSMUSG00000026827	Gpd2	protein_coding	14.999240087748767	13.063792051814533	-0.20513465961031274	-0.11872506446605025	-1.22525200368938	0.18883397702811455	1.0	True	True	False	down
ENSMUSG00000026831	1700007K13Rik	protein_coding	3.7285688069084664	2.7304788822107064	-0.4553739981596465	-0.41647269029003	-1.422272793705553	0.12463119686206273	1.0	True	True	False	down
ENSMUSG00000026833	Olfm1	protein_coding	1.3136983662632502	1.267018931794727	-0.05154419010262118	0.07809704900764741	-0.15968166353012392	0.8190722501895262	1.0	True	False	False	down
ENSMUSG00000026836	Acvr1	protein_coding	3.1641147000069	2.869959830261614	-0.13531256659082969	-0.16396413844031033	-1.19362316096514	0.14610459057228514	1.0	True	True	False	down
ENSMUSG00000026837	Col5a1	protein_coding	4.512840116529246	3.7462581583038834	-0.263025607160827	0.03434789461441934	-0.6340342803701571	0.386848424467441	1.0	True	False	False	down
ENSMUSG00000026839	Upp2	protein_coding	0.6261218707878443	0.5346634863651404	-0.18607827627181805	-0.00022307258931919538	-0.6559607702529233	1.0	1.0	False	True	False	down
ENSMUSG00000026842	Abl1	protein_coding	2.76579594883293	2.7696021328619067	0.028336419327512852	-0.01315045669466497	0.08609948118838677	0.9057576486605918	1.0	True	False	False	up
ENSMUSG00000026843	Fubp3	protein_coding	6.278602740897306	6.3885860528689	-0.003497974633900114	-0.16332688071674273	-0.011437149815698301	0.9875924600561466	1.0	True	True	False	down
ENSMUSG00000026848	Tor1b	protein_coding	1.6376299177773601	1.3227841377886267	-0.2363154509267903	-0.041817025574607425	-0.5042463669714754	0.5062968004357726	1.0	True	True	False	down
ENSMUSG00000026849	Tor1a	protein_coding	12.847207248955733	11.874440890225566	-0.11423395987701346	-0.12861321709690365	-1.0863623327924103	0.18732414410040069	1.0	True	True	False	down
ENSMUSG00000026851	BC005624	protein_coding	13.584194719105701	12.149404827845531	-0.16496876253101567	-0.18651320370185154	-1.0731636154241244	0.21215562106892089	1.0	True	True	False	down
ENSMUSG00000026853	Crat	protein_coding	3.25289535752289	2.581710138641427	-0.35370042843191163	-0.22653442010020486	-0.8695586488010294	0.2830813537049854	1.0	True	True	False	down
ENSMUSG00000026854	Usp20	protein_coding	0.8406602188089162	0.8154591277956437	-0.08375886622441626	0.09069569846761423	-0.19434688452192747	1.0	1.0	False	False	False	down
ENSMUSG00000026856	Dolpp1	protein_coding	3.951522027631713	4.00522393679761	0.025373439612645043	0.03914877224668167	0.14951068705240886	0.8360493744835891	1.0	True	True	False	up
ENSMUSG00000026857	Ntmt1	protein_coding	2.1531940895878	2.9531761237788867	0.2785173220270958	0.020965730124078208	0.38003617328114225	0.6175327778812726	1.0	True	True	False	up
ENSMUSG00000026858	Miga2	protein_coding	1.8100275141622635	1.6210230692910865	-0.15800055406193902	-0.12838228928327722	-0.8422029200630015	0.30119748553590436	1.0	True	True	False	down
ENSMUSG00000026860	Sh3glb2	protein_coding	8.504269505680869	8.327261427736007	-0.028042293589747747	0.01425468862267154	-0.183032868647208	0.7941914159499461	1.0	True	False	False	down
ENSMUSG00000026864	Hspa5	protein_coding	119.04244153944977	125.44869514999625	0.05414763506090292	0.09800323107529163	0.06096293359540916	0.930179735081478	1.0	True	True	False	up
ENSMUSG00000026866	Kynu	protein_coding	0.5663976826042173	0.20247458405160734	-1.1694111289449807	-1.651385439741643	-2.0117171784997048	1.0	1.0	False	True	True	down
ENSMUSG00000026867	Gapvd1	protein_coding	3.1657979106536698	3.4849553086267107	0.12580438322073295	0.07104319792359837	0.6985817220490564	0.38661942298648694	1.0	True	True	False	up
ENSMUSG00000026869	Psmd5	protein_coding	8.270719426187183	8.584598500138313	0.05012543742489317	0.026836723240436733	0.3109943220532811	0.662246102795793	1.0	True	True	False	up
ENSMUSG00000026870	Cutal	protein_coding	1.0629543583230923	1.1283077543356532	0.12049614156836869	-0.1965735125096198	0.16670599294240124	0.8124515557493555	1.0	True	False	False	up
ENSMUSG00000026873	Phf19	protein_coding	2.0013188825163737	1.6885292651981232	-0.2406053629527316	-0.17676799230163232	-1.2552903004544593	0.1677863087931601	1.0	True	True	False	down
ENSMUSG00000026878	Rab14	protein_coding	9.819392913015639	9.795191255608913	-0.008066408825913918	0.027600787092030732	-0.06430465523092253	0.9304518409844341	1.0	True	False	False	down
ENSMUSG00000026879	Gsn	protein_coding	96.7665939196495	97.19308217970648	0.008179861687130696	0.03229637170787214	0.0844576339321207	0.9058794001557349	1.0	True	True	False	up
ENSMUSG00000026880	Stom	protein_coding	215.04803008053304	172.9949101911333	-0.31822452430671433	-0.3430127494752728	-1.8599587146716063	0.061120428687346684	0.9997149600313526	True	True	False	down
ENSMUSG00000026883	Dab2ip	protein_coding	1.94351598776795	1.7672693097856431	-0.16277869094889952	-0.03024052334935723	-0.34544332399747607	0.6324420195215226	1.0	True	True	False	down
ENSMUSG00000026887	Mrrf	protein_coding	4.887807338831894	4.418862124589283	-0.1498419268698239	-0.0763388124043507	-0.6967280780129794	0.36337557231224055	1.0	True	True	False	down
ENSMUSG00000026889	Rbm18	protein_coding	5.402871186150153	5.67146797731688	0.0679713517687004	0.09788277699982872	0.7383352795211929	0.327247356887156	1.0	True	True	False	up
ENSMUSG00000026893	Gca	protein_coding	0.640741070304097	0.849583450083113	0.38281456926505963	0.39088601299510883	1.1724912958799996	1.0	1.0	False	True	False	up
ENSMUSG00000026895	Ndufa8	protein_coding	116.25779233333333	107.46970633333332	-0.11838839206855134	-0.050741176227808715	-0.5209218617905471	0.4746799652723224	1.0	True	True	False	down
ENSMUSG00000026896	Ifih1	protein_coding	6.764463348683403	8.53010370349051	0.3361522389007616	0.4212836231803765	1.570443275884536	0.08547332427594288	0.9997149600313526	True	True	False	up
ENSMUSG00000026914	Psmd14	protein_coding	44.94376487139484	44.34450721252953	-0.01960699912872066	0.059483485400485314	-0.10624932522284156	0.8786850791767984	1.0	True	False	False	down
ENSMUSG00000026915	Strbp	protein_coding	2.8375019930346634	2.745049655045836	-0.048730314657392304	-0.06333510809485965	-0.309564701893805	0.6631767735867456	1.0	True	True	False	down
ENSMUSG00000026917	Wdr5	protein_coding	12.693495574527267	12.210654124212072	-0.07994000435909188	-0.103199881151959	-0.26845480331229404	0.7182403011671616	1.0	True	True	False	down
ENSMUSG00000026918	Brd3	protein_coding	6.800492879952743	5.927821616503091	-0.17738926091428286	-0.22741315896541137	-0.6698766258378962	0.40219454165879204	1.0	True	True	False	down
ENSMUSG00000026921	Egfl7	protein_coding	0.8099614996742064	0.9356730080982953	0.18626843701823922	0.198505023276804	1.279149447700779	1.0	1.0	False	True	False	up
ENSMUSG00000026922	Agpat2	protein_coding	22.983607113145535	27.22441992566513	0.24421319670655173	0.2335465086979971	2.9747686092650354	0.015805050062784685	0.9997149600313526	True	True	False	up
ENSMUSG00000026923	Notch1	protein_coding	2.25635970695147	2.256739390504963	-0.01205940514800874	0.10128125047081271	-0.04730903312833193	0.947181585494532	1.0	True	False	False	down
ENSMUSG00000026924	Sec16a	protein_coding	3.4659674670076535	3.1714126420357664	-0.12470008695928914	-0.1100149868805611	-1.213484266053606	0.1375462952031763	1.0	True	True	False	down
ENSMUSG00000026925	Inpp5e	protein_coding	2.5277544433077566	2.4031468156242735	-0.06649693213503927	-0.08216936073244363	-0.19113546689314365	0.784500445759212	1.0	True	True	False	down
ENSMUSG00000026926	Pmpca	protein_coding	16.541006369453502	16.11719604943173	-0.04437848993297688	0.013358347884722122	-0.2590330546097621	0.7248077569398559	1.0	True	False	False	down
ENSMUSG00000026927	Sdccag3	protein_coding	9.349280206858097	9.548722504414103	0.028315578155507115	-0.019360454268456007	0.3551587260880746	0.6390611795911334	1.0	True	False	False	up
ENSMUSG00000026930	Gpsm1	protein_coding	3.037863801783393	3.14101790377113	0.05402576112670432	-0.08253557132150124	0.19289095258181446	0.7840798289351845	1.0	True	False	False	up
ENSMUSG00000026932	Nacc2	protein_coding	2.4773249541053537	2.6943899513755603	0.11162273617109641	0.09618108218937693	0.6072669132152461	0.41686698065515465	1.0	True	True	False	up
ENSMUSG00000026933	Camsap1	protein_coding	2.3587737019598465	2.6788987362571732	0.18084278706210943	0.1692917409728396	1.2017943947077503	0.16867251108145206	1.0	True	True	False	up
ENSMUSG00000026938	Fcna	protein_coding	4.151076729742843	7.553434994177583	0.8166397268348375	1.0692853204509691	2.153484932182858	0.06149764626901669	0.9997149600313526	True	True	True	up
ENSMUSG00000026939	Tmem141	protein_coding	8.286591832739157	7.294856469102797	-0.18101342275179944	-0.07713224733555357	-0.6889427477176414	0.35105772006084957	1.0	True	True	False	down
ENSMUSG00000026942	Traf2	protein_coding	5.059615502385157	4.642212445272171	-0.12753449534499728	-0.07982019334388335	-0.5777223364678018	0.4339473494222912	1.0	True	True	False	down
ENSMUSG00000026944	Abca2	protein_coding	1.7848794110951334	2.0840157010144567	0.24656628157455562	0.13080558051517	0.6733537970429859	0.40070741181588837	1.0	True	True	False	up
ENSMUSG00000026946	Nmi	protein_coding	34.79271142445443	46.70180884007997	0.4231150493704021	0.393701715400832	3.1483947583699323	0.008709095392827906	0.9997149600313526	True	True	False	up
ENSMUSG00000026955	Sapcd2	protein_coding	1.9564810109555133	1.3208266797180177	-0.5596968279156491	-0.5544502602637703	-1.2093266876258089	0.1509829730968794	1.0	True	True	True	down
ENSMUSG00000026956	Uap1l1	protein_coding	2.9536366898386937	4.303710542291	0.5225730987329678	0.5982451543561569	3.426330933568249	0.02409039201668684	0.9997149600313526	True	True	True	up
ENSMUSG00000026958	Dpp7	protein_coding	3.000174209269803	1.7485926260113835	-0.7529542786245463	-0.5715913038995453	-1.7583812831171075	0.05590247268952795	0.9997149600313526	True	True	True	down
ENSMUSG00000026960	Arl6ip6	protein_coding	7.61732469133062	7.050360177580463	-0.1329649110065887	0.017555290359810627	-0.4638840761783465	0.5504194222352559	1.0	True	False	False	down
ENSMUSG00000026961	Lrrc26	protein_coding	13.356097999999998	14.476514333333334	0.11904298361404031	0.16405785018357877	0.8340892070081645	0.2932269774275398	1.0	True	True	False	up
ENSMUSG00000026965	Anapc2	protein_coding	17.81331133043057	17.984139005321698	0.010593440441357238	0.06138374488328768	0.09655721112301392	0.8947087664343477	1.0	True	True	False	up
ENSMUSG00000026966	Ssna1	protein_coding	41.59692392371996	41.44240268599793	-0.010523719877300053	0.009164486686048079	-0.07307793021410977	0.9197952248978158	1.0	True	False	False	down
ENSMUSG00000026970	Rbms1	protein_coding	34.251958371520765	37.531894737499236	0.1295405264928693	0.08672858051950261	0.9351129488364909	0.23368373050302882	1.0	True	True	False	up
ENSMUSG00000026971	Itgb6	protein_coding	6.3498897625744135	4.212151168705764	-0.5770492760986827	-0.249012629254298	-1.4330240043163844	0.09339052634032018	0.9997149600313526	True	True	True	down
ENSMUSG00000026972	Arrdc1	protein_coding	9.381029337981424	10.079670683665327	0.1104851827955331	0.07439867747362783	0.6089854649245208	0.43591108680481405	1.0	True	True	False	up
ENSMUSG00000026974	Zmynd19	protein_coding	8.1257686012476	10.246332490323093	0.3310301483473932	0.2862567481671108	1.589063147195581	0.071787187771734	0.9997149600313526	True	True	False	up
ENSMUSG00000026975	Dph7	protein_coding	2.98881939027484	3.1990295774489064	0.09267964899361458	0.08216584497147106	0.4275519952404165	0.5494524075572595	1.0	True	True	False	up
ENSMUSG00000026977	March7	protein_coding	8.813326094536931	8.478018613479612	-0.030201170463321603	-0.17525038118034209	-0.09298274329190112	0.8981122747230339	1.0	True	True	False	down
ENSMUSG00000026979	Psd4	protein_coding	1.3828827859890265	1.8820246382148298	0.3800223623962524	0.4983526751976636	0.6916124506215034	0.3617121758198698	1.0	True	True	False	up
ENSMUSG00000026981	Il1rn	protein_coding	3.316675950918397	4.02069176796146	0.0754332429893565	-0.21929625635987127	0.0825443778995038	0.9085565551153942	1.0	True	False	False	up
ENSMUSG00000026983	Il1f5	protein_coding	0.29055041687068767	0.18448252043920166	-0.49165852501647045	-0.41155413717484457	-0.802510126112324	1.0	1.0	False	True	False	down
ENSMUSG00000026984	Il1f6	protein_coding	8.42649361192904	9.33352206115515	0.10071537067510095	0.4054985445583319	0.1636457676082723	0.8170261427373462	1.0	True	True	False	up
ENSMUSG00000026985	Il1f8	protein_coding	12.180974999999998	11.996156	-0.04245290786232436	0.10176612489811676	-0.10769225988031855	0.8787501441535196	1.0	True	False	False	down
ENSMUSG00000026986	Hnmt	protein_coding	3.170538181270017	2.7575157934803065	-0.19114776454823557	-0.3895722575105953	-0.7067568342624386	0.3422628742120957	1.0	True	True	False	down
ENSMUSG00000026987	Baz2b	protein_coding	1.9786816820230266	1.6830564845489633	-0.22109801423206643	-0.23553054789118533	-8.037688165489229	0.006061806232152558	0.9997149600313526	True	True	False	down
ENSMUSG00000026988	Wdsub1	protein_coding	6.424239014637764	6.068554693626091	-0.08648459705725386	-0.04185916265099188	-0.5228703286806553	0.48870326969561834	1.0	True	True	False	down
ENSMUSG00000026989	Dapl1	protein_coding	247.73196606774704	277.89401689690703	0.16364868227564866	0.19436368529927428	0.4047356806511415	0.5691278467565215	1.0	True	True	False	up
ENSMUSG00000026991	Pkp4	protein_coding	17.25339479452133	16.405306862508	-0.0771704280460277	-0.14641239471853407	-0.37702039003976623	0.5991560356887775	1.0	True	True	False	down
ENSMUSG00000026994	Galnt3	protein_coding	24.544996854519137	29.1928035548697	0.24862975888141747	0.22183906874203796	2.0775613146180354	0.0344927176933307	0.9997149600313526	True	True	False	up
ENSMUSG00000026999	Nup35	protein_coding	10.467843401762734	9.000862922657968	-0.23892964021178598	-0.02781805739673926	-0.755396499985829	0.35109693777082623	1.0	True	True	False	down
ENSMUSG00000027001	Dusp19	protein_coding	4.644659879679143	3.64178948819073	-0.37294460377197813	-0.2180416918556043	-1.0681225380979258	0.2309696371012555	1.0	True	True	False	down
ENSMUSG00000027002	Nckap1	protein_coding	56.4520562457024	50.51150936140206	-0.16630658630590212	-0.09981691550362637	-0.8030601628560963	0.30192501457456367	1.0	True	True	False	down
ENSMUSG00000027004	Frzb	protein_coding	0.903468936772732	0.6397972539388324	-0.5179946404094028	-0.2882931627549394	-0.6794045093293232	1.0	1.0	False	True	True	down
ENSMUSG00000027006	Dnajc10	protein_coding	26.7932762286837	24.840745902078336	-0.1089226358307247	-0.03902643615663859	-0.6617282437257948	0.3683821308790217	1.0	True	True	False	down
ENSMUSG00000027007	Ssfa2	protein_coding	10.294801951479409	8.843871659105794	-0.2144056100760281	-0.2592770841382541	-2.192348378776494	0.06755007787395838	0.9997149600313526	True	True	False	down
ENSMUSG00000027010	Slc25a12	protein_coding	3.61417643680196	3.359612714019797	-0.10315525680248605	-0.09706106192978736	-0.900859973083682	0.24233746462275604	1.0	True	True	False	down
ENSMUSG00000027011	Ube2e3	protein_coding	9.334608131966606	4.899600367501896	-0.9527528877461862	-1.0224932621709089	-1.7894686263571364	0.06200404201038331	0.9997149600313526	True	True	True	down
ENSMUSG00000027012	Dync1i2	protein_coding	25.127377712600634	24.938436587600634	-0.011925478202861939	-0.011248075480401631	-0.13367259743665094	0.849818878885045	1.0	True	True	False	down
ENSMUSG00000027014	Cwc22	protein_coding	3.1693745875109935	3.9404772901886034	0.2841777504707743	0.29989186109023147	0.9887482775473407	0.25596544870486126	1.0	True	True	False	up
ENSMUSG00000027018	Hat1	protein_coding	50.741538150612136	44.880057251559265	-0.18472879120950214	-0.08669896163040747	-1.0986056351538702	0.23262293052088254	1.0	True	True	False	down
ENSMUSG00000027030	Stk39	protein_coding	3.053053062832157	2.646339396300037	-0.22047825767943285	-0.3729846649611117	-0.7944444540450474	0.3376887070616625	1.0	True	True	False	down
ENSMUSG00000027035	Cers6	protein_coding	1.7783266052582132	1.3089153198497667	-0.44670748891387685	-0.6098321907962773	-1.330061884059105	0.16904152252463012	1.0	True	True	False	down
ENSMUSG00000027067	Ssrp1	protein_coding	40.742776788511264	39.8666609480867	-0.013826186055771572	0.13585908689175508	-0.04976104261604816	0.9447854306422079	1.0	True	False	False	down
ENSMUSG00000027076	Timm10	protein_coding	20.537420522699403	21.6553077325153	0.06258830134993154	0.0016690323315344813	0.17634052579015905	0.8020652424417294	1.0	True	True	False	up
ENSMUSG00000027078	Ube2l6	protein_coding	32.49933091733467	46.083246705744834	0.6132581075518875	0.490664443534107	0.6293208125881302	0.4009247919352626	1.0	True	True	True	up
ENSMUSG00000027079	Clp1	protein_coding	5.5429156147704575	3.04253175299401	-0.6845920195609716	-0.35821286774086136	-0.9525856289079023	0.27968292263637584	1.0	True	True	True	down
ENSMUSG00000027080	Med19	protein_coding	22.328544387242967	21.527906313744534	-0.06654456799207864	-0.02207405373328175	-0.2599240817846303	0.7213057285773241	1.0	True	True	False	down
ENSMUSG00000027082	Tfpi	protein_coding	1.648012257184696	2.007123150954907	0.3634523714951571	0.4978450763008663	0.5069242641021282	0.4969623979775769	1.0	True	True	False	up
ENSMUSG00000027086	Fastkd1	protein_coding	0.5608859904322571	0.6922366319266473	0.2501453666840987	0.31796452678259696	1.2579629106689845	1.0	1.0	False	True	False	up
ENSMUSG00000027087	Itgav	protein_coding	1.4924139476296858	1.3287177239079169	-0.10270267582711623	-0.353592621903546	-0.218053262019193	0.7673717027774256	1.0	True	True	False	down
ENSMUSG00000027088	Phospho2	protein_coding	3.0481749184159965	4.468136711264896	0.7005404663412977	1.176144296291967	0.9131308903614768	0.2825612496908344	1.0	True	True	True	up
ENSMUSG00000027091	Zc3h15	protein_coding	39.46476202892317	37.31098808832317	-0.07826985246657614	0.006483269465475061	-0.458833096022959	0.5239138386248603	1.0	True	False	False	down
ENSMUSG00000027099	Mtx2	protein_coding	20.22372019229027	18.6919411201814	-0.11226551386327266	-0.14909347511383775	-0.7358620909561634	0.323775242142657	1.0	True	True	False	down
ENSMUSG00000027104	Atf2	protein_coding	4.570965077358417	3.7490196974878867	-0.30264370864407053	-0.3918005056218463	-1.0720883203691585	0.23866305328308438	1.0	True	True	False	down
ENSMUSG00000027108	Ola1	protein_coding	19.866655345876634	17.684357798371234	-0.18989980939278173	-0.06515911345162095	-0.6476949420604318	0.4207640101652407	1.0	True	True	False	down
ENSMUSG00000027109	Sp3	protein_coding	21.89175744381377	19.131590291168333	-0.19595722865011034	-0.09443463486647907	-1.0414994274740335	0.19056263472634727	1.0	True	True	False	down
ENSMUSG00000027111	Itga6	protein_coding	39.79961406072023	38.41850375608497	-0.019232599078989665	-0.3143846864518016	-0.04867665498184346	0.9459752997737422	1.0	True	True	False	down
ENSMUSG00000027115	Kif18a	protein_coding	1.8247912332180631	1.4519572275901833	-0.3067277338400898	-0.2896485860867929	-2.2569694483354086	0.04916474929230696	0.9997149600313526	True	True	False	down
ENSMUSG00000027122	Arl14ep	protein_coding	5.635705457682413	5.17293228000502	-0.12393719073175546	-0.1548784590085961	-1.1670440331462333	0.18923287137333397	1.0	True	True	False	down
ENSMUSG00000027130	Slc12a6	protein_coding	4.13026704712248	4.3579192436465	0.10954463020332605	0.08028752669140449	0.29533775623998487	0.6905142909116716	1.0	True	True	False	up
ENSMUSG00000027131	Emc4	protein_coding	50.1352327015209	48.64819003833966	-0.04352004338744031	-0.03906575577732241	-0.7181530511826878	0.33470806350543775	1.0	True	True	False	down
ENSMUSG00000027132	Katnbl1	protein_coding	9.644573033325093	9.379781675635646	-0.04005398341918465	-0.01869378636087715	-0.27222250423371175	0.6983060739162581	1.0	True	True	False	down
ENSMUSG00000027133	Nop10	protein_coding	57.246091	42.929702999999996	-0.4330251358129731	-0.5395949555363311	-1.684258885585206	0.1141967757927895	1.0	True	True	False	down
ENSMUSG00000027134	Lpcat4	protein_coding	28.185518968119037	27.8925495426851	-0.016511445310831263	0.13494737059783724	-0.06736476626899358	0.9228744000543283	1.0	True	False	False	down
ENSMUSG00000027160	Ccdc34	protein_coding	8.161211453186946	7.987369777879437	-0.026656582731570566	0.11470545194538095	-0.13437799411121595	0.8480682289573866	1.0	True	False	False	down
ENSMUSG00000027162	Lin7c	protein_coding	39.64214868288727	37.34563449266387	-0.08614129573613027	-0.05568309269590177	-0.4005461187178193	0.5729066901637248	1.0	True	True	False	down
ENSMUSG00000027163	Commd9	protein_coding	17.99611895172703	16.93891139513107	-0.08688574185327269	-0.11523639743957759	-0.841759865383848	0.26699725761614623	1.0	True	True	False	down
ENSMUSG00000027164	Traf6	protein_coding	3.6368736610850334	3.7238177401158636	0.03514217484858695	0.12096788824670268	0.3321227542893447	0.6462313701797138	1.0	True	True	False	up
ENSMUSG00000027165	B230118H07Rik	protein_coding	2.9511588894070133	2.4487831388824133	-0.23779352350254257	-0.41091861889807224	-0.7729347096932991	0.3405130674668384	1.0	True	True	False	down
ENSMUSG00000027166	Dnajc24	protein_coding	23.7509022588264	19.8450774314585	-0.276966549425004	-0.20431918603403254	-0.9798260360403845	0.2538542682788752	1.0	True	True	False	down
ENSMUSG00000027167	Elp4	protein_coding	5.08213871358248	4.159199913401647	-0.30630638922776576	-0.22394698174507655	-0.9846972999833227	0.25309008517103226	1.0	True	True	False	down
ENSMUSG00000027168	Pax6	protein_coding	12.642429435807534	12.36653506593124	-0.03334810151154599	0.1677971300351504	-0.1030181401359885	0.8823781200005834	1.0	True	False	False	down
ENSMUSG00000027170	Eif3m	protein_coding	76.87430148391246	72.79659147722009	-0.08039794084090968	-0.05976056852542566	-0.8358509467376521	0.2987796807093383	1.0	True	True	False	down
ENSMUSG00000027171	Prrg4	protein_coding	8.74062341527119	6.262548901105846	-0.38943336149555785	-0.7383564274036756	-0.6133086932106236	0.43134913076936376	1.0	True	True	False	down
ENSMUSG00000027173	Depdc7	protein_coding	3.8143092977099236	3.2882194538804064	-0.21752023324573355	-0.20950835950678726	-0.5470351808285949	0.45132777882248937	1.0	True	True	False	down
ENSMUSG00000027175	Tcp11l1	protein_coding	0.7257995000727063	0.937709434491786	0.3198651797366645	0.3201143664961801	1.3462092379729838	1.0	1.0	False	True	False	up
ENSMUSG00000027176	Cstf3	protein_coding	3.695023575551397	3.6823692829279366	-0.005802294097740024	0.08452220025812651	-0.029973297621013247	0.9656220470767576	1.0	True	False	False	down
ENSMUSG00000027177	Hipk3	protein_coding	8.893407287508866	8.945090169108132	0.00861367241490596	0.04744808019535807	0.06790447812468228	0.9222304071975251	1.0	True	True	False	up
ENSMUSG00000027180	Fbxo3	protein_coding	11.540706327944333	11.09317882465109	-0.059505275113048484	0.0679276695480775	-0.3054177520860554	0.6662422207187133	1.0	True	False	False	down
ENSMUSG00000027184	Caprin1	protein_coding	29.033452157484433	26.924511487033964	-0.11583031314428105	-0.001197025084005432	-0.5804342243066537	0.4438676009670924	1.0	True	True	False	down
ENSMUSG00000027185	Nat10	protein_coding	2.2693032154465897	1.8936279217020868	-0.27190452490679096	-0.38402980306941625	-0.8453635963994836	0.2984140870213254	1.0	True	True	False	down
ENSMUSG00000027186	Elf5	protein_coding	4.155380649481026	5.46435622256253	0.36486129490944563	0.4254016693392413	0.9785467245355826	0.2293201942946775	1.0	True	True	False	up
ENSMUSG00000027187	Cat	protein_coding	13.242605184334733	10.316107894756966	-0.36493861455228194	-0.4105478335623953	-1.8406945587052126	0.07274745353816796	0.9997149600313526	True	True	False	down
ENSMUSG00000027189	Trim44	protein_coding	13.461815160791266	13.277377532919965	-0.015861663581441032	0.05439800943028983	-0.08334986039806336	0.9053535388059765	1.0	True	False	False	down
ENSMUSG00000027193	Api5	protein_coding	30.711317425302568	30.767039210707733	-0.0017071177333303211	0.06859879274752068	-0.010700462928636925	0.9879664564559898	1.0	True	False	False	down
ENSMUSG00000027194	Ttc17	protein_coding	1.4083336705995866	1.5886833364499833	0.16719185945084558	0.14690581683699744	1.2291301353257813	0.17486674808279445	1.0	True	True	False	up
ENSMUSG00000027195	Hsd17b12	protein_coding	71.3464903513364	92.03706531076027	0.44509426348808034	0.08395253450249296	0.8057689056887191	0.33821955820340244	1.0	True	True	False	up
ENSMUSG00000027198	Ext2	protein_coding	6.040997480212884	5.693311919805313	-0.08316830154931054	-0.08123264729978485	-0.917499430834954	0.24211491762668674	1.0	True	True	False	down
ENSMUSG00000027200	Sema6d	protein_coding	0.6412148139028316	1.3648793087413569	0.9819433189843154	0.9400209254965329	2.895972923456937	0.01139989364894211	0.9997149600313526	True	True	True	up
ENSMUSG00000027201	Myef2	protein_coding	7.0125684262129395	6.031502607142859	-0.22032256640192927	-0.23298414215507623	-0.651862526718176	0.3765265956655578	1.0	True	True	False	down
ENSMUSG00000027203	Dut	protein_coding	35.495543201936364	32.214146619916995	-0.1523162747930984	-0.22920386527558723	-0.4870906587986331	0.5041993464600084	1.0	True	True	False	down
ENSMUSG00000027204	Fbn1	protein_coding	1.3533930714599833	1.3083936021877767	-0.0446109852464896	0.017223702807792174	-0.1790250665301354	0.7976113419386905	1.0	True	False	False	down
ENSMUSG00000027206	Cops2	protein_coding	32.050231561003095	28.856994028270865	-0.14755719087561125	-0.10343613691175246	-0.8580543375962003	0.2685412021276838	1.0	True	True	False	down
ENSMUSG00000027207	Galk2	protein_coding	5.2171978511279	4.52659653328953	-0.21229893146257872	-0.2940911147235181	-0.9737765296909542	0.2538281313403881	1.0	True	True	False	down
ENSMUSG00000027210	Meis2	protein_coding	4.41122208596972	3.792799428104843	-0.21677374056468746	-0.14933944141844036	-1.7477860839773187	0.10550100893867365	0.9997149600313526	True	True	False	down
ENSMUSG00000027215	Cd82	protein_coding	13.062615027953399	11.873180488519138	-0.12033584599375313	-0.12493375210202684	-0.3353789920660664	0.6397814283295118	1.0	True	True	False	down
ENSMUSG00000027222	Pex16	protein_coding	8.460991834929578	7.238734739154931	-0.22366098179439842	-0.2647898649441234	-2.957565121684096	0.03272250535647743	0.9997149600313526	True	True	False	down
ENSMUSG00000027223	Mapk8ip1	protein_coding	1.7176154451622168	1.7533028590295732	0.030282512112202675	0.030965025426308412	0.28720240762281013	0.6926675093386054	1.0	True	True	False	up
ENSMUSG00000027224	Duoxa1	protein_coding	5.879001656776463	5.444597114156397	-0.11009974919297694	-0.19538759037053444	-0.3448011193247842	0.6255400698663127	1.0	True	True	False	down
